angle	angular error	rotation error
6.07	-0.21	-1.21
		
6.08	-0.2	-1.21
		
6.08	-0.2	-1.21
		
6.08	-0.2	-1.21
		
6.08	-0.2	-1.21
		
6.09	-0.2	-1.21
		
6.09	-0.2	-1.21
		
6.09	-0.2	-1.21
		
6.09	-0.2	-1.21
		
6.09	-0.2	-1.21
		
6.09	-0.19	-1.21
		
6.09	-0.19	-1.21
		
6.09	-0.19	-1.21
		
6.09	-0.19	-1.21
		
6.09	-0.19	-1.21
		
6.09	-0.19	-1.21
		
6.1	-0.19	-1.21
		
6.1	-0.19	-1.21
		
6.1	-0.19	-1.21
		
6.1	-0.19	-1.21
		
6.1	-0.18	-1.21
		
6.1	-0.18	-1.21
		
6.1	-0.18	-1.21
		
6.1	-0.18	-1.21
		
6.1	-0.18	-1.21
		
6.11	-0.18	-1.21
		
6.11	-0.18	-1.21
		
6.11	-0.18	-1.21
		
6.11	-0.18	-1.21
		
6.11	-0.17	-1.21
		
6.12	-0.17	-1.21
		
6.12	-0.17	-1.21
		
6.12	-0.17	-1.21
		
6.12	-0.17	-1.21
		
6.12	-0.17	-1.21
		
6.12	-0.17	-1.21
		
6.12	-0.17	-1.21
		
6.12	-0.17	-1.21
		
6.12	-0.16	-1.21
		
6.13	-0.16	-1.21
		
6.13	-0.16	-1.21
		
6.13	-0.16	-1.21
		
6.13	-0.16	-1.21
		
6.13	-0.16	-1.21
		
6.13	-0.16	-1.21
		
6.13	-0.16	-1.21
		
6.13	-0.15	-1.21
		
6.14	-0.15	-1.21
		
6.14	-0.15	-1.21
		
6.14	-0.15	-1.21
		
6.14	-0.14	-1.21
		
6.14	-0.14	-1.21
		
6.14	-0.14	-1.21
		
6.14	-0.14	-1.21
		
6.14	-0.14	-1.21
		
6.14	-0.14	-1.21
		
6.15	-0.14	-1.21
		
6.15	-0.14	-1.21
		
6.15	-0.13	-1.21
		
6.15	-0.13	-1.21
		
6.15	-0.13	-1.21
		
6.15	-0.13	-1.21
		
6.15	-0.13	-1.21
		
6.15	-0.13	-1.21
		
6.15	-0.13	-1.21
		
6.16	-0.12	-1.21
		
6.16	-0.12	-1.21
		
6.16	-0.12	-1.21
		
6.16	-0.12	-1.21
		
6.16	-0.12	-1.21
		
6.16	-0.12	-1.21
		
6.16	-0.12	-1.21
		
6.16	-0.12	-1.21
		
6.16	-0.12	-1.21
		
6.16	-0.12	-1.21
		
6.17	-0.11	-1.21
		
6.17	-0.11	-1.21
		
6.17	-0.11	-1.21
		
6.17	-0.11	-1.21
		
6.17	-0.11	-1.21
		
6.17	-0.11	-1.21
		
6.17	-0.11	-1.21
		
6.17	-0.11	-1.21
		
6.17	-0.11	-1.21
		
6.18	-0.1	-1.21
		
6.18	-0.1	-1.21
		
6.18	-0.1	-1.21
		
6.18	-0.1	-1.21
		
6.18	-0.1	-1.21
		
6.18	-0.1	-1.21
		
6.18	-0.1	-1.21
		
6.18	-0.1	-1.21
		
6.18	-0.1	-1.21
		
6.19	-0.09	-1.21
		
6.19	-0.09	-1.21
		
6.19	-0.09	-1.21
		
6.19	-0.09	-1.21
		
6.19	-0.09	-1.21
		
6.19	-0.09	-1.21
		
6.19	-0.09	-1.21
		
6.19	-0.09	-1.21
		
6.19	-0.09	-1.21
		
6.2	-0.08	-1.21
		
6.2	-0.08	-1.21
		
6.2	-0.08	-1.21
		
6.2	-0.08	-1.21
		
6.2	-0.08	-1.21
		
6.2	-0.08	-1.21
		
6.2	-0.08	-1.21
		
6.2	-0.08	-1.21
		
6.2	-0.08	-1.21
		
6.21	-0.07	-1.21
		
6.21	-0.07	-1.21
		
6.21	-0.07	-1.21
		
6.21	-0.07	-1.21
		
6.21	-0.07	-1.21
		
6.21	-0.07	-1.21
		
6.21	-0.07	-1.21
		
6.21	-0.07	-1.21
		
6.22	-0.07	-1.21
		
6.22	-0.06	-1.21
		
6.22	-0.06	-1.21
		
6.22	-0.06	-1.21
		
6.22	-0.06	-1.21
		
6.22	-0.06	-1.21
		
6.22	-0.06	-1.21
		
6.22	-0.06	-1.21
		
6.22	-0.06	-1.21
		
6.22	-0.06	-1.21
		
6.23	-0.05	-1.21
		
6.23	-0.05	-1.21
		
6.23	-0.05	-1.21
		
6.23	-0.05	-1.21
		
6.23	-0.05	-1.21
		
6.24	-0.05	-1.21
		
6.24	-0.05	-1.21
		
6.24	-0.05	-1.21
		
6.24	-0.05	-1.21
		
6.24	-0.05	-1.21
		
6.24	-0.04	-1.21
		
6.24	-0.04	-1.21
		
6.24	-0.04	-1.21
		
6.24	-0.04	-1.21
		
6.24	-0.04	-1.21
		
6.24	-0.04	-1.21
		
6.25	-0.04	-1.21
		
6.25	-0.04	-1.21
		
6.25	-0.04	-1.21
		
6.25	-0.03	-1.21
		
6.25	-0.03	-1.21
		
6.25	-0.03	-1.21
		
6.25	-0.03	-1.21
		
6.25	-0.03	-1.21
		
6.25	-0.03	-1.21
		
6.25	-0.03	-1.21
		
6.26	-0.03	-1.21
		
6.26	-0.03	-1.21
		
6.26	-0.02	-1.21
		
6.26	-0.02	-1.21
		
6.26	-0.02	-1.21
		
6.27	-0.02	-1.21
